9;"adolesc;hiv incid;incid;gonorrhea;gonorrhoea;age distribut;chlamydia infect;epidemiolog;adult;sexual transmit diseas;chlamydia;human;syphili;middl age;sexual partner;hiv;popul surveil;hiv infect;north america;sexual behavior;femal;florida;young adult;retrospect studi;women;male;sexual transmit infect;aid;risk factor;prevent;syphili"
13;"weight bear;man machin system;push;wrist joint;hand strength;adult;human;ergonom;biomechan phenomena;femal;muscl strength;grip;young adult;isometr contract;pull;equip design;male;handl;stabil;equip failur analysi"
18;"adolesc;prejudic;social support;child preschool;adult;social class;human;discrimin;michigan;depress symptom;urban popul;stress psycholog;femal;african american women;depress;young adult;survey questionnair;black african american;unit state"
19;"model statist;adolesc;young adult;survey questionnair;middl age;risk tak;adult;male;femal;age;tanzania;human;alcohol drink;social stigma"
45;"oxytocics administr dosag;random control trial topic;labor induc;oxytocin;administr intraven;fetal distress prevent control;oxytocin advers effect;cesarean section;adult;chorioamnion;human;oxytocics advers effect;oxytocin administr dosag;oxytoc;cardiotocographi;chorioamnionitis etiolog;femal;fetal distress;labor stage third physiolog;pregnanc;labor stage;young adult;cesarean section statist numer data;withhold treatment;intent treat analysi"
48;"amino acid sequenc;protein biosynthesi;viral envelop protein;protein process post transl;molecular sequenc data;mutat;anim;recombin fusion protein;microsom;membran glycoprotein;golgi apparatu;transcript genet;cell line;intracellular membran;murin hepat viru;genet vector"
50;"time factor;incid;age;follow up studi;radiat therapi;human;middl age;laryngectomi;head neck neoplasm;total laryngectomi;femal;esophag stenosi;prognosi;deglutit;sever ill index;south carolina;retrospect studi;neoplasm stage;head neck cancer;male;surviv rate;disease fre surviv;esophag dysfunct"
53;"correl sourc background;object prior;bayesian infer;particl physic;count experi"
56;"macular degener;protein process post transl;model biolog;ubiquitin;oxid stress;anim;retina;human;nf e rel factor"
58;"real tim pcr;alu ltr real tim pcr;revers transcript;polymeras chain reaction;rna viral;viru replic;ltr circl;hiv;human;cell line;ltr circl"
66;"methamphetamin;nerv degener;central nervou stimul;oxid stress;anim;neuron;brain;human"
70;"inhibitor glucos transport;nutrient uptak;model biolog;anim;glucos transport protein facilit;plasmodium;trypanosoma;glucos transport;parasit protozoa;drug develop;protozoan protein;leishmania"
80;"granulopoiesi;macrophag;neutrophil;system biolog;neutrophil activ;system biolog;chemotaxi;monocyt;human;anim;phagocyt;phagocytosi;granulocyt;cell differenti;myelopoiesi;apoptosi;transcript factor;neutrophil;phagocyt;gene express"
81;"focu group;attitud death;antiretrovir therapi highli activ;adult;hiv seroposit;homosexu male;interperson relat;femal;male;sexual behavior;psycholog;psychosoci;health care;human;haart;hiv proteas inhibitor;hiv"
87;"young adult;adolesc;sex characterist;alcohol drink;young adult;preval;risk tak;adult;male;new york citi;risk;femal;recreat;sexual behavior;human;unsaf sex;alcohol;alcohol intox"
95;"qualiti life;fear;genet test;guilt;mutat;adult;dominican;human;middl age;dominican republ;cardiac genet;new york;pilot project;self report theme;femal;hispan latino;health;attitud;defibril implant;activ daili live;survey questionnair;heart diseas;black african american;male;qualiti life;emot"
100;"prejudic;pregnanc;pregnanc complic;stress psycholog;birth outcom;black african american;pregnanc;racism;femal;obstetr labor complic;human;stress;african american"
101;"cell nucleu;microtubule associ protein;cell line tumor;age;birc protein human;neoplasm protein;age;survivin;adult;breast neoplasm;human;middl age;cytoplasm;biomark tumor;femal;inhibitor apoptosi protein;prognosi;tissu array analysi;regress analysi"
103;"qualiti life;nurs home;psychiatr nurs;interperson relat;organiz cultur;age;model nurs;interior design furnish;nurs assist;human;organiz innov;nurs evalu research;decis make organiz;holist health;popul growth;long term care;philosophi nurs;geriatr nurs;mississippi;health servic need demand;nurs s role;patient cent care"
105;"cell nucleu;observ variat;roc curv;immunohistochemistri;reproduc result;digit microscopi;diagnosi computer assist;biomark;breast neoplasm;human;imag interpret computer assist;her neu;biomark tumor;linear model;femal;computer aid immunohistochemistri;algorithm;patholog;receptor erbb;erbb protein human;autom;microscopi;breast cancer"
